#    k        <Q1>       <Q2>       <Q3>       <Q5>       <Q7>       <Q8>       <Q9>      <Q11>      <Q12>      <Q13>       <QI>       <R1>       <R2>     <R1p2>        <RI>       <Dpk>    <PSLMG>
#   <1>        <2>        <3>        <4>        <5>        <6>        <7>        <8>        <9>       <10>       <11>       <12>       <13>       <14>       <15>        <16>        <17>       <18>
 6.963e-04  1.099e-03 -2.461e-04  4.223e-04  4.219e-04  8.914e-05  4.849e-01 -2.411e-01  2.416e-01  1.209e-01  5.659e+03  6.910e-04  1.061e-01 -2.772e-02  8.114e-02  1.037e-01  7.672e-01  3.266e+03
 7.292e-04  1.315e-03 -2.933e-04  5.063e-04  5.058e-04  1.079e-04  5.318e-01 -2.644e-01  2.650e-01  1.326e-01  5.659e+03  8.340e-04  1.215e-01 -3.176e-02  9.298e-02  1.188e-01  7.672e-01  3.412e+03
 7.637e-04  1.575e-03 -3.494e-04  6.069e-04  6.064e-04  1.307e-04  5.832e-01 -2.899e-01  2.906e-01  1.455e-01  5.659e+03  1.007e-03  1.392e-01 -3.638e-02  1.065e-01  1.362e-01  7.672e-01  3.565e+03
 7.999e-04  1.885e-03 -4.160e-04  7.279e-04  7.269e-04  1.582e-04  6.396e-01 -3.179e-01  3.188e-01  1.596e-01  5.659e+03  1.215e-03  1.595e-01 -4.167e-02  1.221e-01  1.560e-01  7.672e-01  3.724e+03
 8.377e-04  2.255e-03 -4.951e-04  8.733e-04  8.712e-04  1.916e-04  7.015e-01 -3.486e-01  3.496e-01  1.750e-01  5.659e+03  1.466e-03  1.827e-01 -4.773e-02  1.398e-01  1.787e-01  7.672e-01  3.890e+03
 8.773e-04  2.698e-03 -5.890e-04  1.048e-03  1.044e-03  2.321e-04  7.693e-01 -3.822e-01  3.835e-01  1.920e-01  5.659e+03  1.768e-03  2.093e-01 -5.465e-02  1.602e-01  2.047e-01  7.672e-01  4.062e+03
 9.188e-04  3.227e-03 -7.001e-04  1.256e-03  1.251e-03  2.816e-04  8.437e-01 -4.191e-01  4.206e-01  2.106e-01  5.659e+03  2.133e-03  2.397e-01 -6.258e-02  1.835e-01  2.344e-01  7.672e-01  4.243e+03
 9.622e-04  3.859e-03 -8.319e-04  1.503e-03  1.498e-03  3.412e-04  9.253e-01 -4.595e-01  4.613e-01  2.310e-01  5.659e+03  2.572e-03  2.745e-01 -7.164e-02  2.101e-01  2.684e-01  7.672e-01  4.430e+03
 1.008e-03  4.614e-03 -9.880e-04  1.803e-03  1.794e-03  4.131e-04  1.015e+00 -5.038e-01  5.060e-01  2.534e-01  5.659e+03  3.102e-03  3.142e-01 -8.201e-02  2.406e-01  3.073e-01  7.672e-01  4.626e+03
 1.055e-03  5.514e-03 -1.173e-03  2.161e-03  2.149e-03  5.007e-04  1.113e+00 -5.523e-01  5.549e-01  2.780e-01  5.659e+03  3.739e-03  3.598e-01 -9.386e-02  2.755e-01  3.518e-01  7.672e-01  4.829e+03
